19/11/1999	5,903
26/11/1999	5,98
03/12/1999	5,972
10/12/1999	5,912
17/12/1999	6,145
24/12/1999	6,23
31/12/1999	6,214
07/01/2000	6,308
14/01/2000	6,43
21/01/2000	6,458
28/01/2000	6,557
04/02/2000	6,618
11/02/2000	6,645
18/02/2000	6,638
25/02/2000	6,395
03/03/2000	6,495
10/03/2000	6,537
17/03/2000	6,485
24/03/2000	6,624
31/03/2000	6,479
07/04/2000	6,366
14/04/2000	6,235
21/04/2000	6,362
28/04/2000	6,676
05/05/2000	6,824
12/05/2000	6,897
19/05/2000	6,84
26/05/2000	6,672
02/06/2000	6,51
09/06/2000	6,542
16/06/2000	6,35
23/06/2000	6,539
30/06/2000	6,362
07/07/2000	6,276
14/07/2000	6,395
21/07/2000	6,324
28/07/2000	6,28
04/08/2000	6,135
11/08/2000	6,244
18/08/2000	6,252
25/08/2000	6,197
01/09/2000	6,078
08/09/2000	6,094
15/09/2000	6,067
22/09/2000	6,083
29/09/2000	5,979
06/10/2000	5,969
13/10/2000	5,857
20/10/2000	5,829
27/10/2000	5,93
03/11/2000	5,932
10/11/2000	5,89
17/11/2000	5,873
24/11/2000	5,865
01/12/2000	5,604
08/12/2000	5,442
15/12/2000	5,371
22/12/2000	5,076
29/12/2000	5,096
05/01/2001	4,569
12/01/2001	4,891
19/01/2001	4,735
26/01/2001	4,771
02/02/2001	4,637
09/02/2001	4,636
16/02/2001	4,719
23/02/2001	4,53
02/03/2001	4,463
09/03/2001	4,469
16/03/2001	4,24
23/03/2001	4,261
30/03/2001	4,18
06/04/2001	4,079
13/04/2001	4,346
20/04/2001	4,236
27/04/2001	4,259
04/05/2001	4,145
11/05/2001	4,314
18/05/2001	4,359
25/05/2001	4,268
01/06/2001	4,213
08/06/2001	4,153
15/06/2001	3,976
22/06/2001	3,897
29/06/2001	4,242
06/07/2001	4,12
13/07/2001	4,071
20/07/2001	3,946
27/07/2001	3,863
03/08/2001	3,895
10/08/2001	3,687
17/08/2001	3,643
24/08/2001	3,768
31/08/2001	3,629
07/09/2001	3,505
14/09/2001	2,866
21/09/2001	2,867
28/09/2001	2,851
05/10/2001	2,721
12/10/2001	2,803
19/10/2001	2,754
26/10/2001	2,625
02/11/2001	2,486
09/11/2001	2,426
16/11/2001	3,012
23/11/2001	3,15
30/11/2001	2,841
07/12/2001	3,201
14/12/2001	3,153
21/12/2001	3,129
28/12/2001	3,157
04/01/2002	3,155
11/01/2002	2,727
18/01/2002	2,936
25/01/2002	3,183
01/02/2002	3,069
08/02/2002	2,905
15/02/2002	2,944
22/02/2002	2,945
01/03/2002	3,184
08/03/2002	3,559
15/03/2002	3,581
22/03/2002	3,705
29/03/2002	3,711
05/04/2002	3,472
12/04/2002	3,363
19/04/2002	3,314
26/04/2002	3,204
03/05/2002	3,1456
10/05/2002	3,1597
17/05/2002	3,3659
24/05/2002	3,2221
31/05/2002	3,1928
07/06/2002	3,1344
14/06/2002	2,885
21/06/2002	2,8397
28/06/2002	2,8104
05/07/2002	2,8666
12/07/2002	2,521
19/07/2002	2,4102
26/07/2002	2,2179
02/08/2002	2
09/08/2002	2,0625
16/08/2002	2,2579
23/08/2002	2,1582
30/08/2002	2,149
06/09/2002	2,0437
13/09/2002	2,0429
20/09/2002	1,9182
27/09/2002	1,7951
04/10/2002	1,7862
11/10/2002	1,8177
18/10/2002	2,0479
25/10/2002	1,9809
01/11/2002	1,7636
08/11/2002	1,8486
15/11/2002	1,8707
22/11/2002	2,0583
29/11/2002	2,0563
06/12/2002	1,8623
13/12/2002	1,8446
20/12/2002	1,7279
27/12/2002	1,5906
03/01/2003	1,7499
10/01/2003	1,758
17/01/2003	1,6759
24/01/2003	1,6422
31/01/2003	1,6891
07/02/2003	1,6168
14/02/2003	1,617
21/02/2003	1,5919
28/02/2003	1,508
07/03/2003	1,3952
14/03/2003	1,5325
21/03/2003	1,7804
28/03/2003	1,5374
04/04/2003	1,5526
11/04/2003	1,633
18/04/2003	1,6741
25/04/2003	1,5692
02/05/2003	1,5608
09/05/2003	1,439
16/05/2003	1,3071
23/05/2003	1,3446
30/05/2003	1,3217
06/06/2003	1,2419
13/06/2003	1,08
20/06/2003	1,1599
27/06/2003	1,3474
04/07/2003	1,3015
11/07/2003	1,2705
18/07/2003	1,4852
25/07/2003	1,5
01/08/2003	1,773
08/08/2003	1,6943
15/08/2003	1,7945
22/08/2003	1,9136
29/08/2003	1,9679
05/09/2003	1,7175
12/09/2003	1,6174
19/09/2003	1,6627
26/09/2003	1,5533
03/10/2003	1,633
10/10/2003	1,6411
17/10/2003	1,8548
24/10/2003	1,7242
31/10/2003	1,8175
07/11/2003	2,0065
14/11/2003	1,8047
21/11/2003	1,8147
28/11/2003	2,0437
05/12/2003	1,8668
12/12/2003	1,8015
19/12/2003	1,7842
26/12/2003	1,8111
02/01/2004	1,8991
09/01/2004	1,656
16/01/2004	1,6699
23/01/2004	1,6598
30/01/2004	1,8189
06/02/2004	1,7456
13/02/2004	1,6707
20/02/2004	1,7018
27/02/2004	1,641
05/03/2004	1,5605
12/03/2004	1,5193
19/03/2004	1,51
26/03/2004	1,5797
02/04/2004	1,846
09/04/2004	1,8579
16/04/2004	1,9846
23/04/2004	2,232
30/04/2004	2,3145
07/05/2004	2,6178
14/05/2004	2,5301
21/05/2004	2,541
28/05/2004	2,5323
04/06/2004	2,6874
11/06/2004	2,8046
18/06/2004	2,7824
25/06/2004	2,7338
02/07/2004	2,5224
09/07/2004	2,5122
16/07/2004	2,4933
23/07/2004	2,6491
30/07/2004	2,6771
06/08/2004	2,3833
13/08/2004	2,4534
20/08/2004	2,4339
27/08/2004	2,4797
03/09/2004	2,5784
10/09/2004	2,4813
17/09/2004	2,4736
24/09/2004	2,567
01/10/2004	2,6216
08/10/2004	2,5817
15/10/2004	2,5162
22/10/2004	2,5162
29/10/2004	2,5484
05/11/2004	2,7613
12/11/2004	2,8138
19/11/2004	2,9168
26/11/2004	3,0291
03/12/2004	2,9157
10/12/2004	2,9323
17/12/2004	2,9994
24/12/2004	2,9922
31/12/2004	3,0651
07/01/2005	3,1891
14/01/2005	3,2244
21/01/2005	3,1419
28/01/2005	3,2551
04/02/2005	3,2808
11/02/2005	3,3236
18/02/2005	3,435
25/02/2005	3,5219
04/03/2005	3,556
11/03/2005	3,716
18/03/2005	3,6937
25/03/2005	3,8507
01/04/2005	3,7251
08/04/2005	3,7412
15/04/2005	3,4902
22/04/2005	3,597
29/04/2005	3,6495
06/05/2005	3,7156
13/05/2005	3,5826
20/05/2005	3,6577
27/05/2005	3,6389
03/06/2005	3,5573
10/06/2005	3,6908
17/06/2005	3,7007
24/06/2005	3,5751
01/07/2005	3,7401
08/07/2005	3,7657
15/07/2005	3,8591
22/07/2005	3,9036
29/07/2005	4,0147
05/08/2005	4,0988
12/08/2005	4,0333
19/08/2005	4,0176
26/08/2005	4,0657
02/09/2005	3,7522
09/09/2005	3,8661
16/09/2005	3,9738
23/09/2005	4,0157
30/09/2005	4,1649
07/10/2005	4,183
14/10/2005	4,2517
21/10/2005	4,2026
28/10/2005	4,3819
04/11/2005	4,4661
11/11/2005	4,426
18/11/2005	4,3844
25/11/2005	4,316
02/12/2005	4,4157
09/12/2005	4,4001
16/12/2005	4,3503
23/12/2005	4,351
30/12/2005	4,3996
06/01/2006	4,3494
13/01/2006	4,332
20/01/2006	4,3481
27/01/2006	4,4906
03/02/2006	4,5662
10/02/2006	4,6772
17/02/2006	4,6714
24/02/2006	4,7161
03/03/2006	4,7414
10/03/2006	4,7335
17/03/2006	4,6321
24/03/2006	4,7089
31/03/2006	4,8161
07/04/2006	4,8932
14/04/2006	4,9467
21/04/2006	4,8973
28/04/2006	4,8583
05/05/2006	4,9247
12/05/2006	5,0009
19/05/2006	4,9587
26/05/2006	4,9414
02/06/2006	4,908
09/06/2006	4,9921
16/06/2006	5,155
23/06/2006	5,261
30/06/2006	5,1498
07/07/2006	5,1663
14/07/2006	5,0895
21/07/2006	5,0715
28/07/2006	4,9751
04/08/2006	4,8989
11/08/2006	4,965
18/08/2006	4,8705
25/08/2006	4,8516
01/09/2006	4,7579
08/09/2006	4,8068
15/09/2006	4,8566
22/09/2006	4,6678
29/09/2006	4,6829
06/10/2006	4,7333
13/10/2006	4,861
20/10/2006	4,8713
27/10/2006	4,7425
03/11/2006	4,816
10/11/2006	4,7308
17/11/2006	4,7629
24/11/2006	4,7268
01/12/2006	4,5168
08/12/2006	4,6662
15/12/2006	4,717
22/12/2006	4,7175
29/12/2006	4,808
05/01/2007	4,7494
12/01/2007	4,8758
19/01/2007	4,9107
26/01/2007	4,9663
02/02/2007	4,9331
09/02/2007	4,8993
16/02/2007	4,8224
23/02/2007	4,7997
02/03/2007	4,5252
09/03/2007	4,6651
16/03/2007	4,5876
23/03/2007	4,6028
30/03/2007	4,5744
06/04/2007	4,7342
13/04/2007	4,7611
20/04/2007	4,6434
27/04/2007	4,6489
04/05/2007	4,6665
11/05/2007	4,7013
18/05/2007	4,8138
25/05/2007	4,8513
01/06/2007	4,9665
08/06/2007	4,9836
15/06/2007	5,0182
22/06/2007	4,9074
29/06/2007	4,8582
06/07/2007	4,9835
13/07/2007	4,9161
20/07/2007	4,7623
27/07/2007	4,4929
03/08/2007	4,4167
10/08/2007	4,4562
17/08/2007	4,1846
24/08/2007	4,2904
31/08/2007	4,132
07/09/2007	3,8998
14/09/2007	4,0327
21/09/2007	4,0327
28/09/2007	3,9835
05/10/2007	4,0743
12/10/2007	4,2258
19/10/2007	3,7798
26/10/2007	3,7723
02/11/2007	3,6741
09/11/2007	3,4254
16/11/2007	3,3403
23/11/2007	3,0776
30/11/2007	2,9947
07/12/2007	3,1
14/12/2007	3,3076
21/12/2007	3,1914
28/12/2007	3,1039
